id,name,capacity,fuel,submitted_date,service_date,county,state,transmission_owner,iso_utility,join_key
AF2-375,Ebersole-Fostoria 138 kV / South Branch Solar,129.6,Solar,3/31/2020,12/31/2022,Hancock,OH,AEP,PJM,hancock_oh
AF2-376 - moved to TC1,"Timber Switch 138 kV / 
    ",50.0,Storage,3/31/2020,10/31/2023,Paulding,OH,AEP,PJM,paulding_oh
AF2-377,"Logtown 138 kV / 
    ",50.0,Storage,3/31/2020,10/31/2023,Paulding,OH,AEP,PJM,paulding_oh
AF2-382,"Hurley 69 kV / 
    ",75.0,Solar,3/31/2020,12/1/2023,Buchanan,VA,AEP,PJM,buchanan_va
AF2-384,"Brunot Island 138 kV / 
    ",20.0,Solar/Storage,3/31/2020,12/1/2023,Allegheny,PA,DL,PJM,allegheny_pa
AF2-388 - moved to TC1,"Keystone-Desoto 345 kV  / 
    ",200.0,Wind,3/31/2020,12/15/2023,Blackford,IN,AEP,PJM,blackford_in
AF2-389,"Kenzie Creek-Stone Lake 69 kV / 
    ",50.0,Solar,3/31/2020,10/31/2023,Cass,MI,AEP,PJM,cass_mi
AF2-391 - moved to TC1,"Central Hardin 69 kV / 
    ",120.0,Solar/Storage,3/31/2020,6/15/2023,Hardin,KY,EKPC,PJM,hardin_ky
AF2-392 - moved to TC1,"Nelson-Dixon 138 kV / 
    ",199.0,Wind,3/31/2020,9/1/2024,Lee,IL,ComEd,PJM,lee_il
AF2-393 - moved to TC1,"Nelson-Dixon 138 kV / 
    ",60.0,Storage,3/31/2020,9/1/2024,Adams,IL,ComEd,PJM,adams_il
AF2-394 - moved to TC1,"Nelson-Dixon 138 kV / 
    ",40.0,Storage,3/31/2020,9/1/2024,Adams,IL,ComEd,PJM,adams_il
AF2-396 - moved to TC1,"Stinger 138 kV / 
    ",200.0,Solar/Storage,3/31/2020,12/31/2023,Cass,MI,AEP,PJM,cass_mi
AF2-403 - moved to TC1,Shockoe DP-Chatham 69 kV / Shockoe Storage / Shockoe DP-Chatham 69 kV,0.0,Storage,3/31/2020,12/15/2022,Fluvanna,VA,Dominion,PJM,fluvanna_va
AF2-404 - moved to TC1,"Gladys DP-Stonemill 69 kV / 
    ",0.0,Storage,3/31/2020,12/15/2022,Campbell,VA,Dominion,PJM,campbell_va
AF2-405,East Sayre 34.5 kV III / Elm Line Energy Storage,10.0,Storage,3/31/2020,6/1/2021,Bradford,PA,PENELEC,PJM,bradford_pa
AF2-407 - moved to TC1,"Fall Creek 345 kV / 
    ",300.0,Storage,3/31/2020,6/1/2022,Madison,IN,AEP,PJM,madison_in
AF2-408,"Fall Creek 138 kV / 
    ",80.0,Storage,3/31/2020,6/1/2022,Madison,IN,AEP,PJM,madison_in
AF2-412 - moved to TC1,"Mainesburg 115 kV / 
    ",100.0,Storage,3/31/2020,6/1/2022,Tioga,PA,PENELEC,PJM,tioga_pa
AF2-413,"Raritan River 230 kV / 
    ",250.0,Storage,3/31/2020,6/1/2022,Atlantic,NJ,JCPL,PJM,atlantic_nj
AF2-424,"Reed-Reed Tap #1 69 kV / 
    ",20.0,Solar,3/31/2020,3/1/2022,Northumberland,PA,PPL,PJM,northumberland_pa
AF2-425,"Reed-Reed Tap#1 69 kV / 
    ",20.0,Solar,3/31/2020,3/1/2022,Adams,PA,PPL,PJM,adams_pa
AF2-433,"Columbia-Geisinger Tap #1 69 kV / 
    ",20.0,Solar,3/31/2020,6/1/2022,Columbia,PA,PPL,PJM,columbia_pa
AF2-434,"Columbia-Geisinger Tap #1 69 kV / 
    ",20.0,Solar,3/31/2020,6/1/2022,Anne Arundel,MD,PPL,PJM,anne arundel_md
AF2-440,"Hillsboro-Middleboro 138 kV / 
    ",50.0,Solar,3/31/2020,12/31/2023,Highland,OH,AEP,PJM,highland_oh
AF2-441 - moved to TC1,"Burnham 138kV / 
    ",200.0,Storage,3/31/2020,5/31/2024,Cook,IL,ComEd,PJM,cook_il
AF2-444,"Reed-Reed Tap #2 69 kV / 
    ",19.8,Solar,3/31/2020,6/1/2021,Northumberland,PA,PPL,PJM,northumberland_pa
AG1-001,"US Silica-Unimin 69 kV / 
    ",31.0,Solar,4/3/2020,3/1/2023,Cumberland,NJ,AEC,PJM,cumberland_nj
AG1-003,Marysville-Sorenson 765 kV / Grange Solar,400.0,Solar/Storage,4/20/2020,12/31/2023,Logan,OH,AEP,PJM,logan_oh
AG1-004,Marysville-Sorenson 765 kV / Grange Solar,200.0,Storage,4/20/2020,12/31/2023,Logan,OH,AEP,PJM,logan_oh
AG1-005 - moved to TC1,"Corbin-Crescent Ridge 138 kV / 
    ",200.0,Solar,4/29/2020,10/1/2023,Stephenson,IL,ComEd,PJM,stephenson_il
AG1-007,"Tar River 12.5 kV / 
    ",9.4,Solar,5/1/2020,12/15/2021,Edgecombe,NC,Dominion,PJM,edgecombe_nc
AG1-008 - moved to TC1,"Tunis-Mapleton 115 kV / 
    ",140.0,Solar,5/1/2020,12/15/2024,Hertford,NC,Dominion,PJM,hertford_nc
AG1-017,"Jay 138 kV / 
    ",12.64,Wind,5/6/2020,9/30/2020,Jay,IN,AEP,PJM,jay_in
AG1-021 - moved to TC1,"Jetersville-Ponton 115 kV / 
    ",20.0,Solar,5/26/2020,12/12/2023,Amelia,VA,Dominion,PJM,amelia_va
AG1-022 - moved to TC1,"Scottsville-Colleen 138 kV / 
    ",20.0,Solar,5/26/2020,12/12/2023,Albemarle,VA,AEP,PJM,albemarle_va
AG1-024,"Centerburg 138 kV / 
    ",85.0,Solar,6/1/2020,10/31/2023,Licking,OH,AEP,PJM,licking_oh
AG1-031,"Elk Run D.P.-Gainesville 230 kV / 
    ",20.0,Solar,6/10/2020,11/30/2021,Fauquier,VA,Dominion,PJM,fauquier_va
AG1-034,"Centerburg 138 kV / 
    ",127.5,Solar,6/12/2020,10/31/2023,Licking,OH,AEP,PJM,licking_oh
AG1-038,"Garner DP-Lancaster 115 kV / 
    ",45.0,Solar,6/16/2020,12/31/2022,Lancaster,VA,Dominion,PJM,lancaster_va
AG1-047,"Jay 138 kV / 
    ",100.0,Solar,7/13/2020,10/1/2023,Jay,IN,AEP,PJM,jay_in
AG1-052,Zionsview-Middletown 115 kV II / Strinestown Solar and BESS,20.0,Storage,7/17/2020,12/31/2026,York,PA,ME,PJM,york_pa
AG1-054,Potter-Harlan 69 kV / Green Meadows Solar,40.0,Solar,7/21/2020,5/31/2026,Lawrence,PA,ATSI,PJM,lawrence_pa
AG1-059,"Robbins 138 kV / 
    ",100.0,Solar,7/29/2020,1/1/2023,Westmoreland,PA,APS,PJM,westmoreland_pa
AG1-066,"Bonnyman 69 kV / 
    ",80.0,Solar,7/30/2020,10/2/2024,Perry,KY,AEP,PJM,perry_ky
AG1-067,"Temple Hill 69 kV / 
    ",38.0,Solar,7/30/2020,6/30/2023,Barren,KY,EKPC,PJM,barren_ky
AG1-070 - moved to TC1,"Bon Ayr 69 kV / 
    ",45.0,Solar/Storage,7/30/2020,6/1/2024,Barren,KY,EKPC,PJM,barren_ky
AG1-071 - moved to TC1,"Bon Ayr 69 kV / 
    ",55.0,Solar/Storage,7/30/2020,6/1/2024,Barren,KY,EKPC,PJM,barren_ky
AG1-075 - moved to TC1,"Purdy-Sapony 115 kV / 
    ",150.0,Solar,7/31/2020,10/15/2024,Greensville,VA,Dominion,PJM,greensville_va
AG1-082 - moved to TC1,"Ahoskie 34.5 kV / 
    ",20.0,Solar/Storage,7/31/2020,12/31/2021,Hertford,NC,Dominion,PJM,hertford_nc
AG1-083 - moved to TC1,"Ahoskie 34.5 kV / 
    ",20.0,Solar/Storage,7/31/2020,12/31/2021,Hertford,NC,Dominion,PJM,hertford_nc
AG1-089,"Grandview-Clifftop 138 kV / 
    ",30.0,Storage,7/31/2020,12/31/2021,N/A,WV,AEP,PJM,n/a_wv
AG1-090 - moved to TC1,"Philipsburg 115 kV / 
    ",95.0,Solar/Storage,8/1/2020,8/1/2023,Centre,PA,PENELEC,PJM,centre_pa
AG1-098 - moved to TC1,"Briery-Clover 230 kV / 
    ",107.0,Solar,8/18/2020,12/1/2024,Mecklenburg,VA,Dominion,PJM,mecklenburg_va
AG1-104,Waugh Chapel 230 kV / Chapel Energy Storage Facility,300.0,Storage,8/25/2020,6/1/2024,Anne Arundel,MD,BGE,PJM,anne arundel_md
AG1-105 - moved to TC1,"Mount Laurel-Barnes Junction 115 kV / 
    ",90.0,Solar,8/27/2020,12/1/2024,Halifax,VA,Dominion,PJM,halifax_va
AG1-106 - moved to TC1,"Thelma 230 kV / 
    ",25.5,Solar,8/28/2020,6/1/2024,Northhampton,NC,Dominion,PJM,northhampton_nc
AG1-107,"Hillsboro-Middleboro 138 kV / 
    ",150.0,Solar,8/31/2020,12/31/2023,Highland,OH,AEP,PJM,highland_oh
AG1-109 - moved to TC1,"Valley 138 kV / 
    ",0.0,Storage,8/31/2020,3/1/2022,Van Buren,MI,AEP,PJM,van buren_mi
AG1-118 - moved to TC1,"Sugar Grove-Waterman 138kV / 
    ",300.0,Solar,8/31/2020,12/29/2023,DeKalb,IL,ComEd,PJM,dekalb_il
AG1-120 - moved to TC1,"Glidden-Cherry Valley 138 kV / 
    ",118.6,Solar,8/31/2020,12/29/2023,DeKalb,IL,ComEd,PJM,dekalb_il
AG1-124 - moved to TC1,"Gladstone 138 kV / 
    ",90.0,Solar,8/31/2020,12/1/2024,Nelson,VA,AEP,PJM,nelson_va
AG1-125,"Marysville-Flatlick 765 kV / 
    ",400.0,Solar,8/31/2020,12/1/2024,Madison,OH,AEP,PJM,madison_oh
AG1-126,"Marysville-Flatlick 765 kV / 
    ",400.0,Solar,8/31/2020,12/1/2024,Madison,OH,AEP,PJM,madison_oh
AG1-127 - moved to TC1,"Crego Rd 138 kV / 
    ",95.1,Solar,8/31/2020,12/29/2023,DeKalb,IL,ComEd,PJM,dekalb_il
AG1-135 - moved to TC1,"Garner-Lancaster 115 kV / 
    ",60.0,Solar,9/3/2020,12/1/2024,Richmond,VA,Dominion,PJM,richmond_va
AG1-136,Cloverdale-Burlington Height 138 kV / Gateway Grid,100.0,Storage,9/3/2020,10/22/2023,Botetourt,VA,AEP,PJM,botetourt_va
AG1-146 - moved to TC1,"Garner DP-Lancaster 115 kV / 
    ",30.0,Solar,9/9/2020,12/1/2024,Lancaster,VA,Dominion,PJM,lancaster_va
AG1-147 - moved to TC1,"Garner DP-Lancaster 115 kV / 
    ",70.0,Solar,9/9/2020,12/1/2024,Lancaster,VA,Dominion,PJM,lancaster_va
AG1-152,"Remington CT 230 kV / 
    ",100.0,Storage,9/10/2020,12/1/2023,Fauquier,VA,Dominion,PJM,fauquier_va
AG1-153 - moved to TC1,"Heritage 500 kV / 
    ",75.0,Storage,9/10/2020,12/1/2023,Brunswick,VA,Dominion,PJM,brunswick_va
AG1-154 - moved to TC1,"Ladysmith CT 230 kV / 
    ",50.0,Storage,9/10/2020,12/1/2023,Caroline,VA,Dominion,PJM,caroline_va
AG1-156,"Jack Frost-Lake Harmony 69 kV / 
    ",60.0,Solar,9/10/2020,6/15/2024,Carbon,PA,PPL,PJM,carbon_pa
AG1-163,"West Millersport 138 kV / 
    ",100.0,Solar,9/14/2020,12/31/2023,Fairfield,OH,AEP,PJM,fairfield_oh
AG1-166 - moved to TC1,"Lone Pine 115 kV / 
    ",20.0,Solar,9/16/2020,10/15/2021,Nottoway,VA,Dominion,PJM,nottoway_va
AG1-167 - moved to TC1,"Lone Pine 115 kV / 
    ",15.0,Solar,9/16/2020,10/15/2021,Nottoway,VA,Dominion,PJM,nottoway_va
AG1-168 - moved to TC1,"Lone Pine 115 kV / 
    ",15.0,Solar,9/16/2020,10/15/2021,Nottoway,VA,Dominion,PJM,nottoway_va
AG1-169 - moved to TC1,"Lone Pine 115 kV / 
    ",15.0,Solar,9/16/2020,10/15/2021,Nottoway,VA,Dominion,PJM,nottoway_va
AG1-170 - moved to TC1,"Lone Pine 115 kV / 
    ",10.0,Solar,9/16/2020,10/15/2021,Nottoway,VA,Dominion,PJM,nottoway_va
AG1-171,"Hopewell-Surry 230kV / 
    ",20.0,Solar,9/16/2020,10/15/2021,Surry,VA,Dominion,PJM,surry_va
AG1-172,"Hopewell-Surry 230 kV / 
    ",20.0,Solar,9/16/2020,10/15/2021,Surry,VA,Dominion,PJM,surry_va
AG1-173,"Hopewell-Surry 230 kV / 
    ",20.0,Solar,9/16/2020,10/15/2021,Surry,VA,Dominion,PJM,surry_va
AG1-194 - moved to TC1,"Nuttall 138 kV / 
    ",79.0,Solar/Storage,9/18/2020,12/1/2023,Fayette,WV,AEP,PJM,fayette_wv
AG1-207,Vandalia 69 kV / Prairie Flyer Energy Storage,85.0,Storage,9/22/2020,12/1/2022,Montgomery,OH,Dayton,PJM,montgomery_oh
AG1-217,"Cent Hardin-Kargle 69 kV Upgrade / 
    ",,Other,9/22/2020,12/20/2022,Unknown,KY,EKPC,PJM,unknown_ky
AG1-218,"Marysville-Tangy 345 kV / 
    ",250.0,Solar,9/23/2020,3/31/2024,Union,OH,AEP,PJM,union_oh
AG1-221,"Poland Rd-Runway DP 230 kV / 
    ",50.0,Storage,9/23/2020,6/1/2023,Loudoun,VA,Dominion,PJM,loudoun_va
AG1-222,"Guardian-Twin Branch 138 kV / 
    ",150.0,Storage,9/23/2020,5/31/2023,Elkhart,IN,AEP,PJM,elkhart_in
AG1-226 - moved to TC1,"Eugene-Dequine 345 kV / 
    ",450.0,Solar,9/24/2020,6/1/2024,Fountain,IN,AEP,PJM,fountain_in
AG1-231,"Glady Run–Xenia 69 kV / 
    ",20.0,Solar,9/25/2020,3/31/2023,Greene,OH,Dayton,PJM,greene_oh
AG1-232,Magley 138 kV / Magley Solar Energy Center ,135.0,Solar,9/25/2020,12/31/2024,Adams,IN,AEP,PJM,adams_in
AG1-233,"Hazleton - Lake Lynn 138 kV / 
    ",50.0,Solar,9/25/2020,12/31/2024,Preston,WV,APS,PJM,preston_wv
AG1-236 - moved to TC1,"Lanesville-Brokaw 345 kV / 
    ",180.0,Wind,9/25/2020,12/31/2024,Logan,IL,ComEd,PJM,logan_il
AG1-237,Dequine-Eugene 345 kV / Warren County Wind Energy Center,200.0,Wind,9/25/2020,12/31/2024,N/A,IN,AEP,PJM,n/a_in
AG1-239,Blue Bell-Canton Central 138 kV / Stark Solar,150.0,Solar,9/25/2020,3/31/2024,Stark,OH,ATSI,PJM,stark_oh
AG1-254,Salem-Woodstown 69 kV / Fenwick Solar,38.0,Solar/Storage,9/25/2020,12/31/2023,Atlantic,NJ,AEC,PJM,atlantic_nj
AG1-259,"Sunbury-Dalmatia 69 kV / 
    ",15.9,Solar,9/28/2020,8/1/2022,Northumberland,PA,PPL,PJM,northumberland_pa
AG1-260,"Sunbury-Dalmatia 69 kV / 
    ",15.9,Solar,9/28/2020,8/1/2023,Northumberland,PA,PPL,PJM,northumberland_pa
AG1-272 - moved to TC1,"Twitty's Creek 115 kV / 
    ",20.0,Solar/Storage,9/29/2020,3/1/2022,Charlotte,VA,Dominion,PJM,charlotte_va
AG1-273 - moved to TC1,"Twitty's Creek 115 kV / 
    ",20.0,Solar/Storage,9/28/2020,6/1/2022,Charlotte,VA,Dominion,PJM,charlotte_va
AG1-274 - moved to TC1,"Twitty's Creek 115 kV / 
    ",20.0,Solar/Storage,9/28/2020,6/1/2022,Charlotte,VA,Dominion,PJM,charlotte_va
AG1-277 - moved to TC1,"Salem-Beacon Power 69 kV / 
    ",40.0,Solar/Storage,9/28/2020,6/1/2022,Luzerne,PA,PPL,PJM,luzerne_pa
AG1-278 - moved to TC1,"Salem-Beacon Power 69 kV / 
    ",20.0,Solar/Storage,9/28/2020,6/1/2022,Luzerne,PA,PPL,PJM,luzerne_pa
AG1-279 - moved to TC1,"Salem-Beacon Power 69 kV / 
    ",20.0,Solar/Storage,9/28/2020,6/1/2022,Luzerne,PA,PPL,PJM,luzerne_pa
AG1-285 - moved to TC1,"Chase City-Central 115 kV / 
    ",125.0,Solar,9/28/2020,12/1/2024,Charlotte,VA,Dominion,PJM,charlotte_va
AG1-297 - moved to TC1,"Hanna-Tanners Creek 345 kV / 
    ",300.0,Storage,9/29/2020,12/31/2023,Shelby,IN,AEP,PJM,shelby_in
AG1-298 - moved to TC1,"Calumet-Burnham 345 kV / 
    ",500.0,Storage,9/29/2020,6/1/2023,Cook,IL,ComEd,PJM,cook_il
AG1-302,"Olive-Reynolds #1 345 kV  / 
    ",300.0,Solar,9/29/2020,12/31/2021,Pulaski,IN,AEP,PJM,pulaski_in
AG1-305 - moved to TC1,"Louisa-North Anna 230 kV / 
    ",63.0,Solar,9/29/2020,7/1/2022,Louisa,VA,Dominion,PJM,louisa_va
AG1-307,Old Chapel-Millville 138 kV / Franklintown Farm Solar and BESS,80.0,Solar/Storage,9/29/2020,6/30/2023,Jefferson,WV,APS,PJM,jefferson_wv
AG1-311,"Apple Grove 138 kV / 
    ",99.0,Solar/Storage,9/29/2020,6/30/2023,Mason,WV,AEP,PJM,mason_wv
AG1-319 - moved to TC1,"Napoleon Muni 138 kV / 
    ",65.0,Solar,9/30/2020,11/1/2022,Henry,OH,AMPT,PJM,henry_oh
AG1-320 - moved to TC1,"Glendale-Stephensburg 69 kV / 
    ",82.0,Solar,9/30/2020,10/1/2023,Hardin,KY,EKPC,PJM,hardin_ky
AG1-323 - moved to TC1,"Blue Jacket 138 kV / 
    ",40.0,Solar/Storage,9/30/2020,9/1/2023,Logan,OH,Dayton,PJM,logan_oh
AG1-324,Jay-Desoto 138 kV / New Jay PV & BESS,39.0,Solar/Storage,9/30/2020,9/17/2027,Jay,IN,AEP,PJM,jay_in
AG1-326,"Circleville-Biers Run 138 kV / 
    ",59.0,Solar,9/30/2020,12/31/2023,Ross,OH,AEP,PJM,ross_oh
AG1-341 - moved to TC1,"Summer Shade 161 kV / 
    ",106.0,Solar/Storage,9/30/2020,6/15/2023,Metcalfe,KY,EKPC,PJM,metcalfe_ky
AG1-342 - moved to TC1,"Dryburg 115 kV / 
    ",36.0,Solar,9/30/2020,12/1/2023,Halifax,VA,Dominion,PJM,halifax_va
AG1-343 - moved to TC1,"Boykins-Murphy 115 kV / 
    ",62.5,Solar/Storage,9/30/2020,12/1/2023,Southampton,VA,Dominion,PJM,southampton_va
AG1-346 - moved to TC1,"Mount Jackson DP 115 kV / 
    ",20.0,Solar,9/30/2020,12/1/2022,Shenandoah,VA,Dominion,PJM,shenandoah_va
AG1-349,"Olive-Reynolds #2 345 kV / 
    ",260.0,Solar,9/30/2020,6/30/2023,Pulaski,IN,AEP,PJM,pulaski_in
AG1-351,"Harrison-Good Hope 138 kV / 
    ",58.0,Solar,9/30/2020,12/31/2023,Fairfield,OH,AEP,PJM,fairfield_oh
AG1-353 - moved to TC1,"Green County-Marion County 161 kV / 
    ",98.0,Solar,9/30/2020,12/31/2023,Taylor,KY,EKPC,PJM,taylor_ky
AG1-354 - moved to TC1,"Summershade-Green County 161 kV / 
    ",150.0,Solar,9/30/2020,12/31/2023,Green,KY,EKPC,PJM,green_ky
AG1-363,Black Oak-Hatfield 500 kV / Jade Meadow III Solar Facility,300.0,Solar/Storage,9/30/2020,3/31/2028,Garrett,MD,APS,PJM,garrett_md
AG1-365,Allen 345 kV / Flatrock Creek Solar II,100.0,Solar,9/30/2020,10/31/2024,Allen,IN,AEP,PJM,allen_in
AG1-366,Allen 345 kV / Flatrock Creek Storage I,50.0,Storage,9/30/2020,10/31/2024,Allen,IN,AEP,PJM,allen_in
AG1-367 - moved to TC1,"DeSoto 345 kV / 
    ",100.0,Solar,9/30/2020,10/31/2024,Delaware,IN,AEP,PJM,delaware_in
AG1-368,"Tillman 138 kV / 
    ",100.0,Solar,9/30/2020,10/31/2024,Allen,IN,AEP,PJM,allen_in
AG1-369,"Logtown 138 kV / 
    ",49.9,Solar,9/30/2020,10/31/2023,Paulding,OH,AEP,PJM,paulding_oh
AG1-374 - moved to TC1,"Blue Mound 345 kV / 
    ",300.0,Solar,9/30/2020,12/1/2024,McLean,IL,ComEd,PJM,mclean_il
AG1-375 - moved to TC1,"Sorenson-Desoto 345 kV / 
    ",100.0,Solar,9/30/2020,10/31/2024,Blackford,IN,AEP,PJM,blackford_in
AG1-377 - moved to TC1,"Philipsburg 115 kV / 
    ",20.0,Solar,9/30/2020,8/15/2023,Centre,PA,PENELEC,PJM,centre_pa
AG1-378 - moved to TC1,"Philipsburg 115 kV / 
    ",20.0,Solar,9/30/2020,8/15/2023,Centre,PA,PENELEC,PJM,centre_pa
AG1-384 - moved to TC1,"Twitty's Creek 115 kV / 
    ",20.0,Solar/Storage,9/30/2020,6/1/2022,Charlotte,VA,Dominion,PJM,charlotte_va
AG1-392 - moved to TC1,"Gold 115 kV I / 
    ",30.0,Solar,9/30/2020,6/1/2022,Potter,PA,PENELEC,PJM,potter_pa
AG1-392A - moved to TC1,"Gold 115 kV II / 
    ",30.0,Solar,10/1/2020,6/1/2022,Potter,PA,PENELEC,PJM,potter_pa
AG1-392B - moved to TC1,"Gold 115 kV III / 
    ",15.0,Solar,10/1/2020,6/1/2022,Potter,PA,PENELEC,PJM,potter_pa
AG1-392C - moved to TC1,"Gold 115 kV IV / 
    ",15.0,Solar,10/1/2020,6/1/2022,Potter,PA,PENELEC,PJM,potter_pa
AG1-393 - moved to TC1,"Fort Pickett DP 34.5 kV / 
    ",20.0,Solar,9/30/2020,3/1/2022,Dinwiddie,VA,Dominion,PJM,dinwiddie_va
AG1-394 - moved to TC1,"Boykins 34.5 kV / 
    ",14.2,Solar,9/30/2020,3/1/2022,Southampton,VA,Dominion,PJM,southampton_va
AG1-401,"Blue Mound-Chestnut 345 kV / 
    ",282.0,Wind,9/30/2020,9/25/2024,McLean,IL,ComEd,PJM,mclean_il
AG1-403,"Blue Mound-Chestnut 345 kV / 
    ",188.0,Wind,9/30/2020,9/24/2024,McLean,IL,ComEd,PJM,mclean_il
AG1-405 - moved to TC1,"Walnut Grove-Asahi 69 kV / 
    ",57.0,Solar,9/30/2020,9/25/2024,McLean,KY,EKPC,PJM,mclean_ky
AG1-406,"Walnut Grove-Asahi 69 kV / 
    ",22.0,Storage,9/30/2020,9/25/2024,McLean,KY,EKPC,PJM,mclean_ky
AG1-410 - moved to TC1,"Maddox Creek-RP Mone 345 kV / 
    ",300.0,Solar,9/30/2020,9/25/2024,Van Wert,OH,AEP,PJM,van wert_oh
AG1-411 - moved to TC1,"Maddox Creek-RP Mone 345 kV / 
    ",100.0,Storage,9/30/2020,9/25/2024,Van Wert,OH,AEP,PJM,van wert_oh
AG1-412 - moved to TC1,"Ladysmith CT-Mine Road 230 kV / 
    ",200.0,Storage,9/30/2020,12/1/2023,Caroline,VA,Dominion,PJM,caroline_va
AG1-414,"Mississinewa 138 kV / 
    ",75.0,Solar/Storage,9/30/2020,6/30/2023,Grant,IN,AEP,PJM,grant_in
AG1-415,Double Toll Gate-Old Chapel 138 kV / Beckett Solar,50.0,Solar,9/30/2020,1/2/2023,Clarke,VA,APS,PJM,clarke_va
AG1-427 - moved to TC1,"Chase City-Drakes Branch 115 kV / 
    ",118.56,Solar,9/30/2020,12/31/2024,Mecklenburg,VA,Dominion,PJM,mecklenburg_va
AG1-428 - moved to TC1,"Danieltown DP–Brunswick 69 kV  / 
    ",46.8,Solar,9/30/2020,12/31/2024,Brunswick,VA,Dominion,PJM,brunswick_va
AG1-433 - moved to TC1,"Keystone-DeSoto 345 kV / 
    ",100.0,Wind,9/30/2020,12/31/2023,Blackford,IN,AEP,PJM,blackford_in
AG1-434 - moved to TC1,"Electric Junction-Nelson 345 kV / 
    ",175.0,Wind,9/30/2020,12/31/2023,Lee,IL,ComEd,PJM,lee_il
AG1-435 - moved to TC1,"Kewanee-Hennepin 138 kV / 
    ",150.0,Wind,9/30/2020,12/31/2023,Bureau,IL,ComEd,PJM,bureau_il
AG1-436 - moved to TC1,"Olive-University Park 345 kV / 
    ",125.0,Solar,9/30/2020,12/31/2023,LaPorte,IN,AEP,PJM,laporte_in
AG1-437 - moved to TC1,"Cashie-Earleys 230 kV / 
    ",100.0,Solar,9/30/2020,12/31/2023,Bertie,NC,Dominion,PJM,bertie_nc
AG1-438 - moved to TC1,"Cashie-Earleys 230 kV / 
    ",100.0,Solar,9/30/2020,12/31/2023,Bertie,NC,Dominion,PJM,bertie_nc
AG1-439 - moved to TC1,"Chinquapin 230 kV / 
    ",250.0,Solar,9/30/2020,12/31/2023,Edgecombe,NC,Dominion,PJM,edgecombe_nc
AG1-442 - moved to TC1,"Cashie-Earleys 230 kV / 
    ",35.0,Storage,9/30/2020,12/31/2023,Bertie,NC,Dominion,PJM,bertie_nc
AG1-443 - moved to TC1,"Cashie-Earleys 230 kV / 
    ",35.0,Storage,9/30/2020,12/31/2023,Bertie,NC,Dominion,PJM,bertie_nc
AG1-444 - moved to TC1,"Chinquapin 230 kV / 
    ",80.0,Storage,9/30/2020,12/31/2023,Edgecombe,NC,Dominion,PJM,edgecombe_nc
AG1-447 - moved to TC1,"Olive-University Park 345 kV / 
    ",55.0,Storage,9/30/2020,12/31/2023,LaPorte,IN,AEP,PJM,laporte_in
AG1-449 - moved to TC1,"Rawlings-Carson 500 kV / 
    ",122.0,Storage,9/30/2020,12/31/2022,Dinwiddie,VA,Dominion,PJM,dinwiddie_va
AG1-450 - moved to TC1,"Airey-Vienna 69 kV II / 
    ",25.0,Storage,9/30/2020,12/31/2022,Dorchester,MD,DPL,PJM,dorchester_md
AG1-451 - moved to TC1,"Curdsville DP-Willis Mt. 115 kV / 
    ",20.0,Storage,9/30/2020,12/31/2022,Buckingham,VA,Dominion,PJM,buckingham_va
AG1-460 - moved to TC1,"Kincaid-Pana 345 kV / 
    ",30.0,Storage,9/30/2020,6/1/2022,Christian,IL,ComEd,PJM,christian_il
AG1-462 - moved to TC1,"Cordova 345 kV / 
    ",255.0,Solar,10/1/2020,10/1/2023,Whiteside,IL,ComEd,PJM,whiteside_il
AG1-471 - moved to TC1,"Up Church-Wayne County 69 kV / 
    ",60.0,Solar,9/30/2020,10/2/2023,Wayne,KY,EKPC,PJM,wayne_ky
AG1-473 - moved to TC1,"Shingletown-Lewistown 230 kV / 
    ",53.9,Solar/Storage,9/30/2020,6/1/2024,Huntingdon,PA,PENELEC,PJM,huntingdon_pa
AG1-482,Hamilton 115 kV / Hamilton Solar and BESS,20.0,Solar/Storage,9/30/2020,2/1/2028,Adams,PA,ME,PJM,adams_pa
AG1-483 - moved to TC1,Dickerson 230 kV / Fourth Quarter,500.0,Storage,10/1/2020,6/1/2024,Montgomery,MD,PEPCO,PJM,montgomery_md
AG1-485,"Brunot Island 138 kV / 
    ",55.0,Storage,9/30/2020,6/1/2024,Allegheny,PA,DL,PJM,allegheny_pa
AG1-486,"Orrtanna 115 kV / 
    ",15.0,Storage,9/30/2020,6/1/2024,Adams,PA,ME,PJM,adams_pa
AG1-492,"Kargle to Elizabethtown 69 kV / 
    ",,Other,9/30/2020,12/20/2022,Unknown,KY,EKPC,PJM,unknown_ky
AG1-494 - moved to TC1,"Boxwood-Riverville 138 kV / 
    ",50.0,Storage,9/30/2020,12/1/2023,Amherst,VA,AEP,PJM,amherst_va
AG1-497 - moved to TC1,"Cartanza 230 kV / 
    ",120.0,Solar/Storage,9/30/2020,6/30/2023,Kent,DE,DPL,PJM,kent_de
AG1-500,"Beaver 345 kV / 
    ",406.4,Natural Gas,9/30/2020,10/1/2022,Lorain,OH,ATSI,PJM,lorain_oh
AG1-501,"Beaver 138 kV / 
    ",11.3,Natural Gas,9/30/2020,10/1/2022,Lorain,OH,ATSI,PJM,lorain_oh
AG1-502 - moved to TC1,"Oak Green 115 kV / 
    ",80.0,Solar/Storage,9/30/2020,6/30/2023,Orange,VA,Dominion,PJM,orange_va
